wing,source_domain,Keyword,Position,Search Volume,CPC,Url,Traffic (%),Traffic Cost (%),Competition
dotfun AI Solutions,npgroup.net,cms for wordpress site,55,210,8.20,https://www.npgroup.net/blog/headless-cms-vs-wordpress-vs-custom-build-choosing-the-right-cms-for-self-storage/,0.00,0.00,0.00
Iris Platform,attio.com,salesforce as crm,72,210,11.28,https://attio.com/blog/why-salesforce-is-great,0.00,0.00,0.09
Iris Platform,attio.com,m&a integrations,82,210,11.62,https://attio.com/,0.00,0.00,0.42
Iris Platform,myaifrontdesk.com,frontdesk ai,1,170,10.95,https://www.myaifrontdesk.com/,0.01,1.14,0.64
dotfun AI Solutions,deviniti.com,custom ai agent development services,1,170,0.00,https://deviniti.com/services/custom-ai-agent-llm-agent-development/,0.89,0.00,0.04
Iris Platform,attio.com,linear integration,3,170,11.33,https://attio.com/apps/linear,0.00,0.01,0.08
dotfun AI Solutions,effectivesoft.com,custom ai agent development services,3,170,0.00,https://www.effectivesoft.com/ai-agent-development.html,0.10,0.00,0.04
dotfun Growth Services,effectivesoft.com,custom application development agency,3,170,0.00,https://www.effectivesoft.com/custom_applications_development.html,0.04,0.00,0.00
Iris Platform,attio.com,crm tool online,4,170,15.20,https://attio.com/,0.04,0.15,0.10
Iris Platform,attio.com,ai call intelligence,4,170,58.63,https://attio.com/blog/introducing-call-intelligence,0.04,0.58,0.10
dotfun AI Solutions,effectivesoft.com,ai workflow optimization,4,170,8.28,https://www.effectivesoft.com/ai-workflow-automation-optimization.html,0.03,0.02,0.08
Iris Platform,attio.com,attio company information,6,170,0.00,https://attio.com/blog/attio-raises-33-million-in-funding,0.00,0.00,0.00
dotfun Growth Services,npgroup.net,web design testimonials,6,170,4.39,https://www.npgroup.net/about/testimonials/,1.13,0.80,0.17
dotfun Growth Services,npgroup.net,nj digital agency,6,170,6.91,https://www.npgroup.net/new-jersey-digital-agency/,0.90,1.04,0.02
Iris Platform,attio.com,crm development companies,7,170,22.24,https://attio.com/,0.02,0.12,0.05
Iris Platform,attio.com,attio company information,8,170,0.00,https://attio.com/p/crm-1031-24,0.00,0.00,0.00
dotfun Growth Services,npgroup.net,digital agency new jersey,8,170,6.91,https://www.npgroup.net/new-jersey-digital-agency/,0.67,0.77,0.02
dotfun Growth Services,npgroup.net,web development companies in new jersey,8,170,13.81,https://www.npgroup.net/new-jersey-digital-agency/,0.67,1.58,0.12
dotfun AI Solutions,deviniti.com,jira recurring tasks,9,170,14.85,https://deviniti.com/blog/application-lifecycle-management/how-to-support-it-process-automation-with-issue-templates-for-jira/,0.00,0.00,0.18
dotfun AI Solutions,npgroup.net,custom ai agent development services,9,170,0.00,https://www.npgroup.net/automation/ai-agent-development/,0.67,0.00,0.04
Iris Platform,attio.com,app crm,10,170,12.44,https://attio.com/,0.00,0.00,0.53
dotfun AI Solutions,tech.us,agentic ai development company,13,170,19.08,https://tech.us/services/agentic-ai-development,0.00,0.00,0.07
dotfun Growth Services,npgroup.net,web design companies nj,17,170,14.94,https://www.npgroup.net/new-jersey-digital-agency/,0.00,0.00,0.10
dotfun Growth Services,npgroup.net,web development company nj,17,170,13.81,https://www.npgroup.net/new-jersey-digital-agency/,0.00,0.00,0.12
Iris Platform,attio.com,attio company information,18,170,0.00,https://attio.com/legal/terms-and-conditions,0.00,0.00,0.00
dotfun Growth Services,npgroup.net,web development company in new jersey,18,170,13.81,https://www.npgroup.net/new-jersey-digital-agency/,0.00,0.00,0.12
dotfun Growth Services,npgroup.net,web designer new jersey,19,170,13.95,https://www.npgroup.net/new-jersey-digital-agency/,0.00,0.00,0.17
dotfun Growth Services,npgroup.net,nj web designer,19,170,13.95,https://www.npgroup.net/new-jersey-digital-agency/,0.00,0.00,0.17
Iris Platform,attio.com,crm with billing,20,170,15.98,https://attio.com/,0.00,0.00,0.66
dotfun Growth Services,tech.us,custom application development agency,20,170,0.00,https://tech.us/services/custom-mobile-app-development,0.00,0.00,0.00
dotfun Growth Services,tech.us,custom application development agency,22,170,0.00,https://tech.us/services/custom-mobile-app-development,0.00,0.00,0.00
Iris Platform,attio.com,crm for saas,26,170,12.38,https://attio.com/,0.00,0.00,0.53
dotfun AI Solutions,effectivesoft.com,supply automation,26,170,3.58,https://www.effectivesoft.com/blog/supply-chain-automation.html,0.00,0.00,0.51
dotfun AI Solutions,effectivesoft.com,payment system integration,27,170,18.13,https://www.effectivesoft.com/payment-gateway-integration.html,0.00,0.00,0.12
Iris Platform,attio.com,best open source crm,30,170,5.96,https://attio.com/,0.00,0.00,0.61
Iris Platform,attio.com,crm stok,33,170,2.68,https://attio.com/,0.00,0.00,0.00
Iris Platform,attio.com,best open source crm,34,170,5.96,https://attio.com/,0.00,0.00,0.61
Iris Platform,attio.com,best crm applications,34,170,14.78,https://attio.com/,0.00,0.00,0.53
Iris Platform,attio.com,attio company information,38,170,0.00,https://attio.com/blog/introducing-attio-ai-research-agent,0.00,0.00,0.00
Iris Platform,attio.com,crm / erp,50,170,21.18,https://attio.com/,0.00,0.00,0.40
Iris Platform,attio.com,what are crm tools used for,52,170,3.13,https://attio.com/,0.00,0.00,0.39
Iris Platform,attio.com,crm for saas,54,170,12.38,https://attio.com/,0.00,0.00,0.53
dotfun AI Solutions,effectivesoft.com,multiple payment gateway integration,56,170,18.05,https://www.effectivesoft.com/payment-gateway-integration.html,0.00,0.00,0.91
Iris Platform,attio.com,basic crm system free,59,170,18.26,https://attio.com/,0.00,0.00,0.78
Iris Platform,attio.com,what are crm tools used for,60,170,3.13,https://attio.com/,0.00,0.00,0.39
dotfun Growth Services,npgroup.net,nj wordpress web design,61,170,0.00,https://www.npgroup.net/new-jersey-digital-agency/,0.00,0.00,0.33
Iris Platform,attio.com,crm marketing tool,64,170,19.68,https://attio.com/,0.00,0.00,0.26
dotfun AI Solutions,effectivesoft.com,multiple payment gateway integration,65,170,18.05,https://www.effectivesoft.com/payment-gateway-integration.html,0.00,0.00,0.91
Iris Platform,attio.com,crm marketing tool,67,170,19.68,https://attio.com/,0.00,0.00,0.26
Iris Platform,attio.com,clarify crm system,72,170,13.20,https://attio.com/,0.00,0.00,0.62
Iris Platform,attio.com,what does crm manager do,72,170,0.00,https://attio.com/,0.00,0.00,0.01
Iris Platform,attio.com,attio company information,80,170,0.00,https://attio.com/p/crm_for_startups-2205-25,0.00,0.00,0.00
dotfun Growth Services,npgroup.net,custom web designs,80,170,9.61,https://www.npgroup.net/design/custom-web-design/,0.00,0.00,0.24
Iris Platform,attio.com,attio company information,81,170,0.00,https://attio.com/blog/attio-raises-52m-series-b,0.00,0.00,0.00
Iris Platform,attio.com,attio company information,82,170,0.00,https://attio.com/legal/acceptable-use,0.00,0.00,0.00
dotfun Growth Services,npgroup.net,nj wordpress web design,85,170,0.00,https://www.npgroup.net/new-jersey-digital-agency/,0.00,0.00,0.33
Iris Platform,attio.com,crm inventory management software,89,170,27.55,https://attio.com/,0.00,0.00,0.31
Iris Platform,attio.com,attio company information,89,170,0.00,https://attio.com/solutions/startup-crm,0.00,0.00,0.00
Iris Platform,attio.com,attio company information,90,170,0.00,https://attio.com/legal/privacy,0.00,0.00,0.00
Iris Platform,attio.com,attio company information,91,170,0.00,https://attio.com/legal/privacy,0.00,0.00,0.00
Iris Platform,attio.com,attio company information,92,170,0.00,https://attio.com/p/ai-crm,0.00,0.00,0.00
Iris Platform,attio.com,attio company information,97,170,0.00,https://attio.com/p/crm-for-sales-4,0.00,0.00,0.00
Iris Platform,attio.com,attio company information,98,170,0.00,https://attio.com/platform/ai,0.00,0.00,0.00
Iris Platform,myaifrontdesk.com,front desk ai,1,140,10.95,https://www.myaifrontdesk.com/,0.01,0.93,0.64
Iris Platform,attio.com,segment crm,2,140,12.10,https://attio.com/apps/segment,0.12,0.31,0.45
Iris Platform,attio.com,ai sales crm,3,140,29.58,https://attio.com/,0.06,0.38,0.43
dotfun AI Solutions,deviniti.com,custom integrations,4,140,14.43,https://deviniti.com/blog/digital-workplace/9-custom-software-integrations/,0.12,0.20,0.16
dotfun AI Solutions,effectivesoft.com,large language model development company,4,140,0.00,https://www.effectivesoft.com/blog/top-llm-development-companies.html,0.03,0.00,0.05
dotfun Growth Services,tech.us,enterprise mobile app development agency,4,140,0.00,https://tech.us/services/enterprise-mobile-app,0.27,0.00,0.33
Iris Platform,attio.com,advertising crm,5,140,12.89,https://attio.com/,0.02,0.07,0.28
dotfun AI Solutions,deviniti.com,custom integration services,5,140,0.00,https://deviniti.com/blog/digital-workplace/9-custom-software-integrations/,0.16,0.00,0.04
dotfun Growth Services,effectivesoft.com,custom mobile app development agency,5,140,16.40,https://www.effectivesoft.com/custom_applications_development.html,0.03,0.05,0.04
dotfun Growth Services,npgroup.net,new jersey digital agency,6,140,6.91,https://www.npgroup.net/new-jersey-digital-agency/,0.67,0.77,0.02
Iris Platform,attio.com,web based crm tools,7,140,0.00,https://attio.com/,0.00,0.00,0.04
Iris Platform,attio.com,company crm system,8,140,28.75,https://attio.com/,0.00,0.00,0.57
dotfun Growth Services,npgroup.net,web designers in new jersey,8,140,13.95,https://www.npgroup.net/new-jersey-digital-agency/,0.00,0.00,0.17
dotfun AI Solutions,npgroup.net,headless cms vs wordpress,8,140,10.53,https://www.npgroup.net/blog/headless-cms-vs-wordpress-vs-custom-build-choosing-the-right-cms-for-self-storage/,0.00,0.00,0.11
dotfun Growth Services,npgroup.net,web designers in new jersey,9,140,13.95,https://www.npgroup.net/new-jersey-digital-agency/,0.00,0.00,0.17
dotfun Growth Services,npgroup.net,website development new jersey,9,140,0.00,https://www.npgroup.net/new-jersey-digital-agency/,0.00,0.00,0.03
dotfun Growth Services,npgroup.net,nj website designer,10,140,12.10,https://www.npgroup.net/new-jersey-digital-agency/,0.00,0.00,0.11
dotfun Growth Services,npgroup.net,website design in nj,14,140,13.95,https://www.npgroup.net/new-jersey-digital-agency/,0.00,0.00,0.17
dotfun Growth Services,npgroup.net,website designer new jersey,15,140,12.10,https://www.npgroup.net/new-jersey-digital-agency/,0.00,0.00,0.11
Iris Platform,attio.com,vc crm,20,140,27.52,https://attio.com/,0.00,0.00,0.25
Iris Platform,attio.com,crm for b2c,21,140,17.24,https://attio.com/,0.00,0.00,0.34
Iris Platform,attio.com,crm group,21,140,2.07,https://attio.com/,0.00,0.00,0.03
Iris Platform,attio.com,build your own crm system,23,140,15.81,https://attio.com/,0.00,0.00,0.70
Iris Platform,attio.com,m&a crm,24,140,36.86,https://attio.com/,0.00,0.00,0.15
dotfun Growth Services,npgroup.net,nj small business web design company,25,140,0.00,https://www.npgroup.net/new-jersey-digital-agency/,0.00,0.00,0.04
Iris Platform,attio.com,crm meanign,28,140,5.92,https://attio.com/,0.00,0.00,0.11
dotfun AI Solutions,effectivesoft.com,payment integrator,34,140,16.93,https://www.effectivesoft.com/payment-gateway-integration.html,0.00,0.00,0.66
dotfun Growth Services,tech.us,custom mobile app development agency,34,140,16.40,https://tech.us/services/custom-mobile-app-development,0.00,0.00,0.04
Iris Platform,attio.com,ai sales systems,35,140,13.40,https://attio.com/,0.00,0.00,0.43
Iris Platform,attio.com,single source real estate,41,140,2.18,https://attio.com/,0.00,0.00,0.03
Iris Platform,attio.com,crm stock.,41,140,2.68,https://attio.com/,0.00,0.00,0.00
dotfun AI Solutions,npgroup.net,bespoke api integration,42,140,0.00,https://www.npgroup.net/blog/how-to-prepare-custom-api-integration-project/,0.00,0.00,0.33
Iris Platform,attio.com,envoy slack integration,48,140,0.00,https://attio.com/apps/slack,0.00,0.00,0.08
dotfun AI Solutions,effectivesoft.com,llm models comparison,48,140,2.21,https://www.effectivesoft.com/blog/comparison-of-llms-models.html,0.00,0.00,0.17
Iris Platform,attio.com,types crm software,51,140,3.26,https://attio.com/,0.00,0.00,0.42
dotfun Growth Services,effectivesoft.com,data analysis agency,52,140,8.28,https://www.effectivesoft.com/data-analytics-services.html,0.00,0.00,0.64
Iris Platform,attio.com,crm tools definition,53,140,7.06,https://attio.com/,0.00,0.00,0.19
Iris Platform,attio.com,magic hr ai,53,140,0.00,https://attio.com/,0.00,0.00,0.00
dotfun AI Solutions,tech.us,what is agentic ai and how will it change work,53,140,4.48,https://tech.us/blog/how-agentic-ai-works-in-business,0.00,0.00,0.31
Iris Platform,attio.com,calendar sdk,58,140,5.83,https://attio.com/,0.00,0.00,0.18
Iris Platform,attio.com,bdr customer sample email,58,140,0.00,https://attio.com/,0.00,0.00,0.00
Iris Platform,attio.com,calendar sdk,60,140,5.83,https://attio.com/,0.00,0.00,0.18
dotfun Growth Services,npgroup.net,content management system architecture,60,140,0.00,https://www.npgroup.net/blog/cms-for-the-cmo-the-history-architecture-of-content-management-systems/,0.00,0.00,0.14
Iris Platform,attio.com,crm or cms,65,140,15.14,https://attio.com/,0.00,0.00,0.41
dotfun Growth Services,npgroup.net,personalized web design,72,140,6.38,https://www.npgroup.net/design/custom-web-design/,0.00,0.00,0.20
Iris Platform,attio.com,système crm,83,140,0.00,https://attio.com/,0.00,0.00,0.00
Iris Platform,attio.com,vc crm,91,140,27.52,https://attio.com/p/crm-for-vc,0.00,0.00,0.25
dotfun Growth Services,npgroup.net,wordpress web design nj,94,140,0.00,https://www.npgroup.net/new-jersey-digital-agency/,0.00,0.00,0.33
Iris Platform,attio.com,attio funding,1,110,0.00,https://attio.com/blog/attio-raises-52m-series-b,0.59,0.00,0.04
Iris Platform,attio.com,attio integrations,1,110,10.58,https://attio.com/apps,0.59,1.33,0.31
Iris Platform,attio.com,atio crm,1,110,5.58,https://attio.com/,0.18,0.21,0.57
dotfun AI Solutions,effectivesoft.com,generative ai integration company,1,110,0.00,https://www.effectivesoft.com/blog/top-generative-ai-companies.html,0.13,0.00,0.00
dotfun Growth Services,npgroup.net,web design company testimonials,1,110,4.39,https://www.npgroup.net/about/testimonials/,3.16,2.35,0.17
dotfun AI Solutions,npgroup.net,custom web design with integration of client testimonials,1,110,0.00,https://www.npgroup.net/about/testimonials/,0.45,0.00,0.00
Iris Platform,attio.com,attio funding,2,110,0.00,https://attio.com/blog/attio-raises-33-million-in-funding,0.01,0.00,0.04
Iris Platform,attio.com,attio integrations,2,110,10.58,https://attio.com/,0.01,0.03,0.31
dotfun AI Solutions,appinventiv.com,augmented reality in food and beverage industry,2,110,0.00,https://appinventiv.com/blog/ar-vr-in-food-and-beverages/,0.03,0.00,0.03
Iris Platform,attio.com,crm site,3,110,17.24,https://attio.com/,0.04,0.17,0.68
Iris Platform,attio.com,attio integrations,3,110,10.58,https://attio.com/help/reference/automations,0.00,0.01,0.31
dotfun AI Solutions,effectivesoft.com,ai agents development company,3,110,22.04,https://www.effectivesoft.com/ai-agent-development.html,0.06,0.12,0.15
dotfun Growth Services,npgroup.net,jersey digital agency,3,110,0.00,https://www.npgroup.net/new-jersey-digital-agency/,0.90,0.00,0.00
Iris Platform,attio.com,web-based crm,4,110,20.91,https://attio.com/,0.01,0.05,0.17
dotfun AI Solutions,appinventiv.com,ai agent development cost,4,110,0.00,https://appinventiv.com/blog/ai-agent-development-cost/,0.01,0.00,0.02
Iris Platform,attio.com,crm with website,5,110,17.24,https://attio.com/,0.02,0.09,0.68
Iris Platform,attio.com,ai-powered crm,5,110,20.98,https://attio.com/,0.02,0.08,0.14
Iris Platform,attio.com,ad crm,5,110,12.89,https://attio.com/,0.01,0.03,0.28
dotfun AI Solutions,npgroup.net,ai agents development company,5,110,22.04,https://www.npgroup.net/automation/ai-agent-development/,0.67,2.54,0.15
dotfun AI Solutions,tech.us,ai agents development company,6,110,22.04,https://tech.us/blog/top-ai-agent-development-companies-usa,0.13,0.19,0.15
dotfun AI Solutions,deviniti.com,custom software integration services,7,110,0.00,https://deviniti.com/blog/digital-workplace/9-custom-software-integrations/,0.00,0.00,0.01
dotfun Growth Services,npgroup.net,nj website development,7,110,15.70,https://www.npgroup.net/new-jersey-digital-agency/,0.45,1.19,0.15
Iris Platform,attio.com,ai driven crm,8,110,22.30,https://attio.com/,0.01,0.06,0.40
dotfun AI Solutions,effectivesoft.com,llm consulting services,8,110,0.00,https://www.effectivesoft.com/large-language-model-development.html,0.01,0.00,0.04
dotfun Growth Services,npgroup.net,nj website designers,8,110,12.10,https://www.npgroup.net/new-jersey-digital-agency/,0.00,0.00,0.11
dotfun Growth Services,tech.us,custom mobile application development agency,8,110,12.96,https://tech.us/services/custom-mobile-app-development,0.09,0.07,0.09
dotfun AI Solutions,tech.us,large language model development services,9,110,1.60,https://tech.us/services/llm-development-services,0.09,0.00,0.26
